LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Supply Chain	Delivery and Transportation	7IV	Manual Transportation Planning - Basic TM	        Perform Manual Transportation Planning for Air Freight Booking				
Supply Chain	Delivery and Transportation	7IV	Manual Transportation Planning - Basic TM	        Perform Subcontracting for Air Freight Booking	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IV	Manual Transportation Planning - Basic TM	        Receive Confirmation for Air Freight Booking	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IV	Manual Transportation Planning - Basic TM	        Create Freight Orders for Pick-up and Delivery for Air Freight Booking	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	    Road				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Outbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked In at Shipping Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Shipping Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived at Customer Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Inbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked In at Receiving Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Ready for Warehousing	Edit Road Freight Order	/SCMTMS/WD12F	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Receipt	Change Inbound Delivery 	VL32N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Receiving Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	    Rail				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Outbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Railcar Arrived and Checked In at Shipping Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Railcar Checked Out and Departed at Shipping Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Railcar Arrived at Customer Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Inbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Railcar Arrived and Checked-In at Receiving Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Ready for Warehousing	Edit Rail Freight Order	/SCMTMS/WD12G	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Receipt	Change Inbound Delivery 	VL32N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Railcar Checked-Out and Departed at Receiving Point Location	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	    Ocean				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Outbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked In at Shipping Point Location (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Shipping Point Location (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Create Billing Document	Create Billing Documents 	F0798	Billing Clerk	SAP_BR_BILLING_CLERK
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Truck at Port of Loading (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Vessel from Port of Loading (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Vessel from Port of Loading (Main Leg)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Vessel at Port of Discharge (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Truck at Port of Discharge (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived at Customer Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Inbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Truck at Port of Loading (Pick-up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Vessel from Port of Loading (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Vessel at Port of Discharge (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Truck at Port of Discharge (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked-In at Receiving Point Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Ready for Warehousing	Edit Road Freight Order	/SCMTMS/WD12F	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Receipt	Change Inbound Delivery 	VL32N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Receiving Point Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	    Air				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Outbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked In at Shipping Point Location (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Shipping Point Location (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Create Billing Document	Create Billing Documents 	F0798	Billing Clerk	SAP_BR_BILLING_CLERK
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Truck at Airport of Departure (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Airplane at Airport of Departure (Main Leg)				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Airplane at Airport of Departure (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Airplane at Airport of Destination (Main Leg)				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Airplane at Airport of Destination (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Truck at Airport of Destination (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived at Customer Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	        Inbound				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Truck at Airport of Departure (Pick-Up)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Airplane at Airport of Departure (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Airplane at Airport of Departure (Main Leg)				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Airplane at Airport of Destination (Main Leg)	Freight Bookings - Worklist	/SCMTMS/WD11W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Arrival of Airplane at Airport of Destination (Main Leg)				
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Departure of Truck at Airport of Destination (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Arrived and Checked In at Receiving Point Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Ready for Warehousing	Edit Road Freight Order	/SCMTMS/WD12F	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Post Goods Receipt	Change Inbound Delivery 	VL32N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Delivery and Transportation	7IW	Transportation Execution - Basic TM	            Set Truck Checked Out and Departed at Receiving Point Location (Delivery)	Freight Orders - Worklist	/SCMTMS/WD12W	Transportation Planner	SAP_BR_TRANSPORTATION_PLANNER
Supply Chain	Delivery and Transportation	7IX	Freight Settlement - Basic TM	    Freight Cost Accrual Postings				
Supply Chain	Delivery and Transportation	7IX	Freight Settlement - Basic TM	    Monitor Freight Cost Allocation Documents				
Supply Chain	Delivery and Transportation	7IX	Freight Settlement - Basic TM	    Carrier Settlement for Freight Orders and Freight Bookings				
Supply Chain	Delivery and Transportation	7IX	Freight Settlement - Basic TM	        Create Supplier Invoice (Invoice Verification)	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review the Bill of Distribution (Optional)	Display Assignment 	CLW2	Master Data Specialist - Product Data (Retail)	SAP_BR_MD_SPCLST_ITEM_RFM
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review the Replenishment Indicator	Display eSPP Cockpit 	/SAPAPO/SPP_COCKPIT	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Copy Historical Demand Data Using Excel File				
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Capture Raw and Demand History Data	Manage Planning Services 	/SAPAPO/PE_RUN	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Historical Demand (Raw and Aggregated)				
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Load the Interactive Forecasting UI (Optional)	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Forecast Profile Parameters	Manage Forecast Profile 	/SAPAPO/SPPFCSTPRF	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Configuration Settings for Forecast Model Determination (Optional)				
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Execute a Simulation Forecast (Optional)	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Execute a Batch Job for Simple Forecast Run	Manage Planning Services 	/SAPAPO/PE_RUN	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Forecasting Results	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Execute a Batch Job for Automatic Model Selection	Manage Planning Services 	/SAPAPO/PE_RUN	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Forecast Model Selection	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Execute a Batch Job for Composite Forecast Run	Manage Planning Services 	/SAPAPO/PE_RUN	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Demand Forecast Results	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Input a Manual Forecast	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Disaggregated Forecast at Child Location (Optional)	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Perform Forecast Approval	Approve Forecast 	/SAPAPO/SPPFCSTAPPR	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Service Parts DistributionÃ¢Â€Â‹	7JF	Extended Service Parts Planning - Demand Planning	    Review Demand Final Forecast Result	Manage Forecast 	/SAPAPO/SPPFCST	Demand Planner - Service Parts	SAP_BR_DEMAND_PLANNER_SPP
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Overview Inventory Processing 	F2416	Warehouse Clerk	SAP_BR_WAREHOUSE_CLERK
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Manage Physical Inventory Documents 	F0379A	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Goods Movement Analysis	W0055	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Material Documents Overview 	F1077	Administrator (Retail)	SAP_BR_ADMINISTRATOR_RFM
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Overdue Materials 	F2139	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Monitor Purchase Order Items 	F2358	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Processing	Overdue Materials 	F2347	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Management	Overview Inventory Management 	F2769	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Management	Overdue Materials - GR Blocked Stock 	F2347	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Management	Overdue Materials - Stock in Transit 	F2139	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Management	Monitor Purchase Order Items 	F2358	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	BGG	SAP Fiori Analytical Apps for Inventory and Warehouse Management     (BGG)	    Overview Inventory Management	Stock - Multiple Materials 	F1595	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Post Goods Receipt Without Reference	Post Goods Receipt without Reference 	F3244	Warehouse Clerk	SAP_BR_WAREHOUSE_CLERK
Supply Chain	Inventory	BMC	Core Inventory Management	    Customer Returns Scrapping: Goods Issue to CO-PA	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    General Stock Scrapping: Goods Issue to Cost Center	Manage Stock 	F1062	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Block Material â€“ Stock Transfer Unrestricted to Blocked	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Unblock Material â€“ Stock Transfer Blocked to Unrestricted	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Unblock Material â€“ Stock Transfer Blocked to Quality Inspection Stock	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    One Step Stock Transfer	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Two Steps Stock Transfer (Remove from Storage Location)	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Two Steps Stock Transfer (Place to Storage Location)	Transfer Stock - In-Plant 	F1061	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	        Preview Stock Transfer Note				
Supply Chain	Inventory	BMC	Core Inventory Management	        Preview Stock Transfer Note	Material Documents Overview 	F1077	Administrator (Retail)	SAP_BR_ADMINISTRATOR_RFM
Supply Chain	Inventory	BMC	Core Inventory Management	    Stock Overview - Single Material	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Supply Chain	Inventory	BMC	Core Inventory Management	    Material Documents Overview	Material Documents Overview 	F1077	Administrator (Retail)	SAP_BR_ADMINISTRATOR_RFM
Supply Chain	Inventory	BMC	Core Inventory Management	    Slow or Non-Moving Materials	Slow or Non-Moving Materials 	F2137	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Dead Stock Analysis	Dead Stock Analysis 	F2899	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Goods Movement Analysis (Optional)				
Supply Chain	Inventory	BMC	Core Inventory Management	    Analyze Stock in Date Range (Optional)	Analyze Stock in Date Range 	F6185	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Inventory	BMC	Core Inventory Management	    Check Registration Numbers of Traceable Goods Assignments (Optional)	Display RNPT Assignments - Russia 	J3RMRNUSAGE	Trade Compliance Specialist for Russian Federation	SAP_BR_TRD_CMPLNC_MANAGER_RU
Supply Chain	Inventory	BMC	Core Inventory Management	    Storage Sheet Romania				
Supply Chain	Inventory	BMC	Core Inventory Management	    Stocks for Posting Date				
Supply Chain	Inventory	BMK	Return to Supplier	    Part 1: Advanced Returns Management				
Supply Chain	Inventory	BMK	Return to Supplier	        Create Returns Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser	SAP_BR_PURCHASER
Supply Chain	Inventory	BMK	Return to Supplier	        Create Outbound Delivery	My Purchase Orders - Due for Delivery 	VL10B	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Pick and Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Create Credit Memo	Create Supplier Invoice 	F0859	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Inventory	BMK	Return to Supplier	        Create Credit Memo	Create Supplier Invoice - Advanced 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Supply Chain	Inventory	BMK	Return to Supplier	        Receive Replacement Material (Optional)	Receive Replacement Materials - From Vendor 	MSR_VRM_GR	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Post Goods Receipt(Optional)	Change Inbound Delivery 	VL32N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Follow-Up Activities For Replacement Material(Optional)	My Follow-Up Activities - For Replacement Materials 	MSR_VRM_LFU	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Check Invoice Document (Optional)	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Supply Chain	Inventory	BMK	Return to Supplier	    Part 2ï¼š Basic Return to Supplier				
Supply Chain	Inventory	BMK	Return to Supplier	        Post Goods Issue to Supplier				
Supply Chain	Inventory	BMK	Return to Supplier	        Create Returns Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser	SAP_BR_PURCHASER
Supply Chain	Inventory	BMK	Return to Supplier	            Goods Issue with Outbound Delivery				
Supply Chain	Inventory	BMK	Return to Supplier	                Create Outbound Delivery	My Purchase Orders - Due for Delivery 	VL10B	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	                Pick and Post Goods Issue	Change Outbound Delivery 	VL02N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Inventory	BMK	Return to Supplier	        Monitor Purchase Order Items (Optional)	Monitor Purchase Order Items 	F2358	Purchaser	SAP_BR_PURCHASER
Supply Chain	Inventory	BMK	Return to Supplier	        Post Goods Issue to Supplier				
Supply Chain	Inventory	BMK	Return to Supplier	            Goods Issue with Outbound Delivery				
Supply Chain	Inventory	BMK	Return to Supplier	                Create Outbound Delivery	My Purchase Orders - Due for Delivery 	VL10B	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
